===2023-07-01 12:45:29===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,11,17,28,45,72,116,186,298,477,18,29,46,74,119,191,306,53,85,136,217,59,95,152,73,118,120,
client_nums=[10,7,4,3,2,1,]
len_dataset=[2103,1314,821,513,320,200,]
domain number = 6
============ Train epoch 0 ============
cnt=[1, 2, 1, 4, 6, 13, ]
cnt=[12, 7, 2, 4, 1, 1, ]
 Site-Clipart                       | Train Loss: 2.0373 | Train Acc: 0.5000
 Site-Clipart                       | Train Loss: 1.9069 | Train Acc: 0.4545
 Site-Clipart                       | Train Loss: 1.9469 | Train Acc: 0.2941
 Site-Clipart                       | Train Loss: 2.0002 | Train Acc: 0.3214
 Site-Clipart                       | Train Loss: 1.8937 | Train Acc: 0.4000
 Site-Clipart                       | Train Loss: 1.8171 | Train Acc: 0.5694
 Site-Clipart                       | Train Loss: 1.8586 | Train Acc: 0.4914
 Site-Clipart                       | Train Loss: 1.9551 | Train Acc: 0.4570
 Site-Clipart                       | Train Loss: 1.8815 | Train Acc: 0.4765
 Site-Clipart                       | Train Loss: 1.8827 | Train Acc: 0.4906
 Site-Real                          | Train Loss: 1.8520 | Train Acc: 0.5556
 Site-Real                          | Train Loss: 1.8567 | Train Acc: 0.5517
 Site-Real                          | Train Loss: 1.9242 | Train Acc: 0.5000
 Site-Real                          | Train Loss: 1.8890 | Train Acc: 0.5405
 Site-Real                          | Train Loss: 1.8693 | Train Acc: 0.5546
 Site-Real                          | Train Loss: 1.8178 | Train Acc: 0.5916
 Site-Real                          | Train Loss: 1.8691 | Train Acc: 0.5196
 Site-Painting                      | Train Loss: 2.0369 | Train Acc: 0.3396
 Site-Painting                      | Train Loss: 1.8623 | Train Acc: 0.3882
 Site-Painting                      | Train Loss: 1.9325 | Train Acc: 0.4265
 Site-Painting                      | Train Loss: 1.9265 | Train Acc: 0.4885
 Site-Sketch                        | Train Loss: 1.8552 | Train Acc: 0.5932
 Site-Sketch                        | Train Loss: 1.9286 | Train Acc: 0.4105
 Site-Sketch                        | Train Loss: 1.9557 | Train Acc: 0.4474
 Site-QuickDraw                     | Train Loss: 2.3553 | Train Acc: 0.0959
 Site-QuickDraw                     | Train Loss: 2.2828 | Train Acc: 0.1356
 Site-Infograph                     | Train Loss: 2.2463 | Train Acc: 0.2333
Average Train Accuracy: 0.4442
 Site-Clipart                       | Val  Loss: 1.9692 | Val  Acc: 0.2500
 Site-Clipart                       | Val  Loss: 1.6922 | Val  Acc: 0.7143
 Site-Clipart                       | Val  Loss: 1.8366 | Val  Acc: 0.6364
 Site-Clipart                       | Val  Loss: 1.8635 | Val  Acc: 0.5556
 Site-Clipart                       | Val  Loss: 1.8455 | Val  Acc: 0.4667
 Site-Clipart                       | Val  Loss: 1.8631 | Val  Acc: 0.5000
 Site-Clipart                       | Val  Loss: 1.8421 | Val  Acc: 0.4416
 Site-Clipart                       | Val  Loss: 1.8503 | Val  Acc: 0.5161
 Site-Clipart                       | Val  Loss: 1.8671 | Val  Acc: 0.4495
 Site-Clipart                       | Val  Loss: 1.9255 | Val  Acc: 0.3994
 Site-Real                          | Val  Loss: 1.6741 | Val  Acc: 0.7500
 Site-Real                          | Val  Loss: 1.8606 | Val  Acc: 0.6316
 Site-Real                          | Val  Loss: 1.8297 | Val  Acc: 0.6452
 Site-Real                          | Val  Loss: 1.8396 | Val  Acc: 0.5918
 Site-Real                          | Val  Loss: 1.8402 | Val  Acc: 0.5696
 Site-Real                          | Val  Loss: 1.7941 | Val  Acc: 0.5984
 Site-Real                          | Val  Loss: 1.8518 | Val  Acc: 0.5637
 Site-Painting                      | Val  Loss: 1.8585 | Val  Acc: 0.4000
 Site-Painting                      | Val  Loss: 1.8844 | Val  Acc: 0.4464
 Site-Painting                      | Val  Loss: 1.9503 | Val  Acc: 0.4333
 Site-Painting                      | Val  Loss: 2.0235 | Val  Acc: 0.4207
 Site-Sketch                        | Val  Loss: 2.0475 | Val  Acc: 0.3590
 Site-Sketch                        | Val  Loss: 2.0268 | Val  Acc: 0.3810
 Site-Sketch                        | Val  Loss: 1.9312 | Val  Acc: 0.4950
 Site-QuickDraw                     | Val  Loss: 2.3282 | Val  Acc: 0.1429
 Site-QuickDraw                     | Val  Loss: 2.2682 | Val  Acc: 0.1667
 Site-Infograph                     | Val  Loss: 2.1597 | Val  Acc: 0.2625
Average Valid Accuracy: 0.4736
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.2500
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.7143
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.6364
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5556
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4667
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5000
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4416
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.5161
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.4495
 Best site-Clipart                   | Epoch:1 | Val Acc: 0.3994
 Best site-Real                      | Epoch:1 | Val Acc: 0.7500
 Best site-Real                      | Epoch:1 | Val Acc: 0.6316
 Best site-Real                      | Epoch:1 | Val Acc: 0.6452
 Best site-Real                      | Epoch:1 | Val Acc: 0.5918
 Best site-Real                      | Epoch:1 | Val Acc: 0.5696
 Best site-Real                      | Epoch:1 | Val Acc: 0.5984
 Best site-Real                      | Epoch:1 | Val Acc: 0.5637
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4000
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4464
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4333
 Best site-Painting                  | Epoch:1 | Val Acc: 0.4207
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.3590
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.3810
 Best site-Sketch                    | Epoch:1 | Val Acc: 0.4950
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1429
 Best site-QuickDraw                 | Epoch:1 | Val Acc: 0.1667
 Best site-Infograph                 | Epoch:1 | Val Acc: 0.2625
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_uneven_1.6_1/only_dcnet...
============ Train epoch 2 ============
