===2023-07-27 16:41:59===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[225,338,507,761,1142,417,626,939,528,792,352,528,587,
client_nums=[5,3,2,2,1,]
len_dataset=[3719,2479,1652,1101,734,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 2.1055 | Train Acc: 0.5467
 Site-MNIST                         | Train Loss: 2.1106 | Train Acc: 0.4911
 Site-MNIST                         | Train Loss: 2.1269 | Train Acc: 0.5089
 Site-MNIST                         | Train Loss: 2.1134 | Train Acc: 0.5164
 Site-MNIST                         | Train Loss: 2.1109 | Train Acc: 0.5298
 Site-USPS                          | Train Loss: 2.0791 | Train Acc: 0.6379
 Site-USPS                          | Train Loss: 2.0901 | Train Acc: 0.6342
 Site-USPS                          | Train Loss: 2.0741 | Train Acc: 0.6571
 Site-SynthDigits                   | Train Loss: 2.2526 | Train Acc: 0.2008
 Site-SynthDigits                   | Train Loss: 2.2423 | Train Acc: 0.2247
 Site-MNIST_M                       | Train Loss: 2.2782 | Train Acc: 0.1903
 Site-MNIST_M                       | Train Loss: 2.2846 | Train Acc: 0.1402
 Site-SVHN                          | Train Loss: 2.2809 | Train Acc: 0.1516
Average Train Accuracy: 0.4177
 Site-MNIST                         | Val  Loss: 2.1420 | Val  Acc: 0.4643
 Site-MNIST                         | Val  Loss: 2.1552 | Val  Acc: 0.4643
 Site-MNIST                         | Val  Loss: 2.1173 | Val  Acc: 0.5397
 Site-MNIST                         | Val  Loss: 2.1207 | Val  Acc: 0.5053
 Site-MNIST                         | Val  Loss: 2.1187 | Val  Acc: 0.4842
 Site-USPS                          | Val  Loss: 2.0974 | Val  Acc: 0.6346
 Site-USPS                          | Val  Loss: 2.0984 | Val  Acc: 0.6026
 Site-USPS                          | Val  Loss: 2.0775 | Val  Acc: 0.6624
 Site-SynthDigits                   | Val  Loss: 2.2590 | Val  Acc: 0.1894
 Site-SynthDigits                   | Val  Loss: 2.2482 | Val  Acc: 0.2020
 Site-MNIST_M                       | Val  Loss: 2.2830 | Val  Acc: 0.2045
 Site-MNIST_M                       | Val  Loss: 2.2650 | Val  Acc: 0.1818
 Site-SVHN                          | Val  Loss: 2.2875 | Val  Acc: 0.1370
Average Valid Accuracy: 0.4055
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.4643
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.4643
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.5397
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.5053
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.4842
 Best site-USPS                      | Epoch:0 | Val Acc: 0.6346
 Best site-USPS                      | Epoch:0 | Val Acc: 0.6026
 Best site-USPS                      | Epoch:0 | Val Acc: 0.6624
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.1894
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.2020
 Best site-MNIST_M                   | Epoch:0 | Val Acc: 0.2045
 Best site-MNIST_M                   | Epoch:0 | Val Acc: 0.1818
 Best site-SVHN                      | Epoch:0 | Val Acc: 0.1370
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/term...
============ Train epoch 1 ============
 Site-MNIST                         | Train Loss: 1.9114 | Train Acc: 0.6133
 Site-MNIST                         | Train Loss: 1.9319 | Train Acc: 0.5917
 Site-MNIST                         | Train Loss: 1.9523 | Train Acc: 0.5464
 Site-MNIST                         | Train Loss: 1.9252 | Train Acc: 0.5572
 Site-MNIST                         | Train Loss: 1.9223 | Train Acc: 0.5788
 Site-USPS                          | Train Loss: 1.8537 | Train Acc: 0.6787
 Site-USPS                          | Train Loss: 1.8611 | Train Acc: 0.6917
 Site-USPS                          | Train Loss: 1.8374 | Train Acc: 0.7359
 Site-SynthDigits                   | Train Loss: 2.1944 | Train Acc: 0.2595
 Site-SynthDigits                   | Train Loss: 2.1754 | Train Acc: 0.3043
 Site-MNIST_M                       | Train Loss: 2.2490 | Train Acc: 0.2472
 Site-MNIST_M                       | Train Loss: 2.2580 | Train Acc: 0.2083
 Site-SVHN                          | Train Loss: 2.2610 | Train Acc: 0.1738
Average Train Accuracy: 0.4759
 Site-MNIST                         | Val  Loss: 1.9587 | Val  Acc: 0.5536
 Site-MNIST                         | Val  Loss: 1.9850 | Val  Acc: 0.5476
 Site-MNIST                         | Val  Loss: 1.9303 | Val  Acc: 0.5794
 Site-MNIST                         | Val  Loss: 1.9469 | Val  Acc: 0.5474
 Site-MNIST                         | Val  Loss: 1.9387 | Val  Acc: 0.5684
 Site-USPS                          | Val  Loss: 1.8863 | Val  Acc: 0.7019
 Site-USPS                          | Val  Loss: 1.8870 | Val  Acc: 0.6795
 Site-USPS                          | Val  Loss: 1.8464 | Val  Acc: 0.6838
 Site-SynthDigits                   | Val  Loss: 2.2175 | Val  Acc: 0.2576
 Site-SynthDigits                   | Val  Loss: 2.1879 | Val  Acc: 0.2576
 Site-MNIST_M                       | Val  Loss: 2.2486 | Val  Acc: 0.3068
 Site-MNIST_M                       | Val  Loss: 2.2357 | Val  Acc: 0.2348
 Site-SVHN                          | Val  Loss: 2.2723 | Val  Acc: 0.1644
Average Valid Accuracy: 0.4679
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.5536
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.5476
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.5794
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.5474
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.5684
 Best site-USPS                      | Epoch:1 | Val Acc: 0.7019
 Best site-USPS                      | Epoch:1 | Val Acc: 0.6795
 Best site-USPS                      | Epoch:1 | Val Acc: 0.6838
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.2576
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.2576
 Best site-MNIST_M                   | Epoch:1 | Val Acc: 0.3068
 Best site-MNIST_M                   | Epoch:1 | Val Acc: 0.2348
 Best site-SVHN                      | Epoch:1 | Val Acc: 0.1644
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.5_2/term...
============ Train epoch 2 ============
 Site-MNIST                         | Train Loss: 1.7430 | Train Acc: 0.6800
 Site-MNIST                         | Train Loss: 1.7731 | Train Acc: 0.6864
 Site-MNIST                         | Train Loss: 1.7879 | Train Acc: 0.6233
