===2023-07-28 18:42:09===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 1.1147 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 1.1814 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.9766 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 1.0300 | Train Acc: 0.8421
 Site-MNIST                         | Train Loss: 0.9890 | Train Acc: 0.8286
 Site-MNIST                         | Train Loss: 1.0846 | Train Acc: 0.8492
 Site-MNIST                         | Train Loss: 1.0894 | Train Acc: 0.7974
 Site-MNIST                         | Train Loss: 1.1274 | Train Acc: 0.7555
 Site-MNIST                         | Train Loss: 1.1003 | Train Acc: 0.8003
 Site-MNIST                         | Train Loss: 1.0693 | Train Acc: 0.8121
 Site-USPS                          | Train Loss: 1.1083 | Train Acc: 0.8000
 Site-USPS                          | Train Loss: 1.0366 | Train Acc: 0.7222
 Site-USPS                          | Train Loss: 0.8814 | Train Acc: 0.7829
 Site-USPS                          | Train Loss: 1.1047 | Train Acc: 0.7597
 Site-USPS                          | Train Loss: 1.0751 | Train Acc: 0.8071
 Site-USPS                          | Train Loss: 1.0930 | Train Acc: 0.7857
 Site-SynthDigits                   | Train Loss: 2.0025 | Train Acc: 0.2914
 Site-SynthDigits                   | Train Loss: 2.0440 | Train Acc: 0.2711
 Site-SynthDigits                   | Train Loss: 1.9288 | Train Acc: 0.3279
 Site-MNIST_M                       | Train Loss: 2.1175 | Train Acc: 0.2762
 Site-MNIST_M                       | Train Loss: 2.1042 | Train Acc: 0.3394
 Site-SVHN                          | Train Loss: 2.2325 | Train Acc: 0.1631
Average Train Accuracy: 0.6667
 Site-MNIST                         | Val  Loss: 0.8856 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.9755 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.0233 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 1.1355 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 1.0870 | Val  Acc: 0.7647
 Site-MNIST                         | Val  Loss: 1.1777 | Val  Acc: 0.8065
 Site-MNIST                         | Val  Loss: 1.1345 | Val  Acc: 0.8036
 Site-MNIST                         | Val  Loss: 1.0844 | Val  Acc: 0.8039
 Site-MNIST                         | Val  Loss: 1.0937 | Val  Acc: 0.7869
 Site-MNIST                         | Val  Loss: 1.0844 | Val  Acc: 0.7855
 Site-USPS                          | Val  Loss: 0.8912 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 1.2924 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 1.2401 | Val  Acc: 0.6875
 Site-USPS                          | Val  Loss: 1.2308 | Val  Acc: 0.6724
 Site-USPS                          | Val  Loss: 1.1487 | Val  Acc: 0.7238
 Site-USPS                          | Val  Loss: 1.0571 | Val  Acc: 0.7831
 Site-SynthDigits                   | Val  Loss: 2.0330 | Val  Acc: 0.2703
 Site-SynthDigits                   | Val  Loss: 2.2061 | Val  Acc: 0.3382
 Site-SynthDigits                   | Val  Loss: 2.0234 | Val  Acc: 0.3197
 Site-MNIST_M                       | Val  Loss: 2.0880 | Val  Acc: 0.2889
 Site-MNIST_M                       | Val  Loss: 2.0654 | Val  Acc: 0.3333
 Site-SVHN                          | Val  Loss: 2.3296 | Val  Acc: 0.1429
Average Valid Accuracy: 0.6571
 Best site-MNIST                     | Epoch:0 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:0 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.7647
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.8065
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.8036
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.8039
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.7869
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.7855
 Best site-USPS                      | Epoch:0 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:0 | Val Acc: 0.6667
 Best site-USPS                      | Epoch:0 | Val Acc: 0.6875
 Best site-USPS                      | Epoch:0 | Val Acc: 0.6724
 Best site-USPS                      | Epoch:0 | Val Acc: 0.7238
 Best site-USPS                      | Epoch:0 | Val Acc: 0.7831
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.2703
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.3382
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.3197
 Best site-MNIST_M                   | Epoch:0 | Val Acc: 0.2889
 Best site-MNIST_M                   | Epoch:0 | Val Acc: 0.3333
 Best site-SVHN                      | Epoch:0 | Val Acc: 0.1429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_0/fedsam...
============ Train epoch 1 ============
 Site-MNIST                         | Train Loss: 0.6493 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.8267 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.5171 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.5676 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.5656 | Train Acc: 0.8571
 Site-MNIST                         | Train Loss: 0.6528 | Train Acc: 0.8413
 Site-MNIST                         | Train Loss: 0.6526 | Train Acc: 0.8546
 Site-MNIST                         | Train Loss: 0.7430 | Train Acc: 0.8215
 Site-MNIST                         | Train Loss: 0.6722 | Train Acc: 0.8465
 Site-MNIST                         | Train Loss: 0.6404 | Train Acc: 0.8672
 Site-USPS                          | Train Loss: 0.8325 | Train Acc: 0.7750
 Site-USPS                          | Train Loss: 0.8475 | Train Acc: 0.7361
 Site-USPS                          | Train Loss: 0.6173 | Train Acc: 0.8140
 Site-USPS                          | Train Loss: 0.8155 | Train Acc: 0.7768
 Site-USPS                          | Train Loss: 0.7286 | Train Acc: 0.8095
 Site-USPS                          | Train Loss: 0.7680 | Train Acc: 0.7857
 Site-SynthDigits                   | Train Loss: 1.8921 | Train Acc: 0.3311
 Site-SynthDigits                   | Train Loss: 1.8703 | Train Acc: 0.3480
 Site-SynthDigits                   | Train Loss: 1.7522 | Train Acc: 0.3849
 Site-MNIST_M                       | Train Loss: 1.9002 | Train Acc: 0.3591
 Site-MNIST_M                       | Train Loss: 1.9219 | Train Acc: 0.3823
 Site-SVHN                          | Train Loss: 2.2073 | Train Acc: 0.1809
Average Train Accuracy: 0.7052
 Site-MNIST                         | Val  Loss: 0.1992 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5110 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7672 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.8565 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.7244 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.6920 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.6605 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.6399 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.6843 | Val  Acc: 0.8415
 Site-MNIST                         | Val  Loss: 0.6977 | Val  Acc: 0.8369
 Site-USPS                          | Val  Loss: 0.5370 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 1.0478 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 1.0595 | Val  Acc: 0.5625
 Site-USPS                          | Val  Loss: 1.0280 | Val  Acc: 0.6379
 Site-USPS                          | Val  Loss: 0.8780 | Val  Acc: 0.7429
 Site-USPS                          | Val  Loss: 0.7671 | Val  Acc: 0.8201
 Site-SynthDigits                   | Val  Loss: 1.7891 | Val  Acc: 0.3784
 Site-SynthDigits                   | Val  Loss: 1.9573 | Val  Acc: 0.3824
 Site-SynthDigits                   | Val  Loss: 1.8762 | Val  Acc: 0.3852
 Site-MNIST_M                       | Val  Loss: 1.8590 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.7989 | Val  Acc: 0.4321
 Site-SVHN                          | Val  Loss: 2.2471 | Val  Acc: 0.2000
Average Valid Accuracy: 0.7001
 Best site-MNIST                     | Epoch:1 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:1 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8889
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8929
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8415
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.8369
 Best site-USPS                      | Epoch:1 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:1 | Val Acc: 0.6111
 Best site-USPS                      | Epoch:1 | Val Acc: 0.5625
 Best site-USPS                      | Epoch:1 | Val Acc: 0.6379
 Best site-USPS                      | Epoch:1 | Val Acc: 0.7429
 Best site-USPS                      | Epoch:1 | Val Acc: 0.8201
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.3784
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.3824
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.3852
 Best site-MNIST_M                   | Epoch:1 | Val Acc: 0.4222
 Best site-MNIST_M                   | Epoch:1 | Val Acc: 0.4321
 Best site-SVHN                      | Epoch:1 | Val Acc: 0.2000
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_0/fedsam...
============ Train epoch 2 ============
 Site-MNIST                         | Train Loss: 0.4402 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.6359 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.3011 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.3854 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.3483 | Train Acc: 0.8429
 Site-MNIST                         | Train Loss: 0.4538 | Train Acc: 0.8968
 Site-MNIST                         | Train Loss: 0.4477 | Train Acc: 0.8678
 Site-MNIST                         | Train Loss: 0.5459 | Train Acc: 0.8582
 Site-MNIST                         | Train Loss: 0.4794 | Train Acc: 0.8791
 Site-MNIST                         | Train Loss: 0.4597 | Train Acc: 0.8974
 Site-USPS                          | Train Loss: 0.6677 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.5391 | Train Acc: 0.8472
 Site-USPS                          | Train Loss: 0.4967 | Train Acc: 0.8527
 Site-USPS                          | Train Loss: 0.6859 | Train Acc: 0.7940
 Site-USPS                          | Train Loss: 0.5367 | Train Acc: 0.8524
 Site-USPS                          | Train Loss: 0.5849 | Train Acc: 0.8267
 Site-SynthDigits                   | Train Loss: 1.8131 | Train Acc: 0.4040
 Site-SynthDigits                   | Train Loss: 1.7970 | Train Acc: 0.4249
 Site-SynthDigits                   | Train Loss: 1.6603 | Train Acc: 0.4481
 Site-MNIST_M                       | Train Loss: 1.8904 | Train Acc: 0.3591
 Site-MNIST_M                       | Train Loss: 1.8867 | Train Acc: 0.3456
 Site-SVHN                          | Train Loss: 2.1818 | Train Acc: 0.2057
Average Train Accuracy: 0.7308
 Site-MNIST                         | Val  Loss: 0.1603 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3777 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6011 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6233 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.5167 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4526 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.4519 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.4400 | Val  Acc: 0.8922
 Site-MNIST                         | Val  Loss: 0.4918 | Val  Acc: 0.8798
 Site-MNIST                         | Val  Loss: 0.5089 | Val  Acc: 0.8640
 Site-USPS                          | Val  Loss: 0.3392 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.9705 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.9482 | Val  Acc: 0.6562
 Site-USPS                          | Val  Loss: 0.8843 | Val  Acc: 0.7069
 Site-USPS                          | Val  Loss: 0.7354 | Val  Acc: 0.7714
 Site-USPS                          | Val  Loss: 0.6158 | Val  Acc: 0.8201
 Site-SynthDigits                   | Val  Loss: 1.7590 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9751 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.8330 | Val  Acc: 0.4016
 Site-MNIST_M                       | Val  Loss: 1.8107 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.7645 | Val  Acc: 0.4444
 Site-SVHN                          | Val  Loss: 2.1893 | Val  Acc: 0.2143
Average Valid Accuracy: 0.7189
 Best site-MNIST                     | Epoch:2 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:2 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8889
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8929
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8922
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8798
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.8640
 Best site-USPS                      | Epoch:2 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:2 | Val Acc: 0.6111
 Best site-USPS                      | Epoch:2 | Val Acc: 0.6562
 Best site-USPS                      | Epoch:2 | Val Acc: 0.7069
 Best site-USPS                      | Epoch:2 | Val Acc: 0.7714
 Best site-USPS                      | Epoch:2 | Val Acc: 0.8201
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.4265
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.4016
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.4000
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.4444
 Best site-SVHN                      | Epoch:2 | Val Acc: 0.2143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_0/fedsam...
============ Train epoch 3 ============
 Site-MNIST                         | Train Loss: 0.2805 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.6046 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.2655 | Train Acc: 0.9524
